Time taken by parallel program: 10179635 microseconds
) 1201717(0.210257)
172425(0.764039) 605168(0.868019)
172425(0.764039) 1125334(0.905312)
422599(0.806097) 605168(0.868019)
422599(0.806097) 1125334(0.905312)
1279959(0.148216) 253410(0.259527)
100559(0.312992) 71692(0.469504)
100559(0.312992) 1047182(0.383584)
253410(0.259527) 1047182(0.383584)
1370064(0.331603) 71692(0.469504)
1370064(0.331603) 1047182(0.383584)
71692(0.469504) 1994940(0.559256)
1898006(0.0960382) 554194(0.184499)
1504205(0.795118) 1310227(0.840387)
863238(0.116878) 1908094(0.174308)
1563527(0.126942) 1908094(0.174308)
1403558(0.780603) 982995(0.860153)
1198195(0.0707469) 582543(0.210123)
1198195(0.0707469) 1144277(0.194476)
720651(0.803592) 1380966(0.837576)
1946245(0.810804) 50612(0.933347)
1955943(0.830913) 33299(0.977437)
1955943(0.830913) 50612(0.933347)
967284(0.352181) 71290(0.510823)
1509950(0.48809) 71290(0.510823)
1509950(0.48809) 1175495(0.573611)
1813508(0.109535) 1359049(0.244937)
571321(0.765095) 177187(0.854884)
1202588(0.263949) 1894549(0.406346)
228897(0.666609) 779657(0.719371)
228897(0.666609) 1609419(0.713284)
228897(0.666609) 1689891(0.730802)
13463(0.289864) 477334(0.333733)
989636(0.303254) 477334(0.333733)
242394(0.14385) 1055142(0.289439)
1055142(0.289439) 815330(0.362552)
1055142(0.289439) 907678(0.37779)
815330(0.362552) 432817(0.521047)
907678(0.37779) 432817(0.521047)
1975966(0.0703852) 263236(0.208494)
314308(0.199999) 773080(0.348364)
314308(0.199999) 1113706(0.341575)
960681(0.477556) 1377562(0.621126)
1377562(0.621126) 1723808(0.668766)
906153(0.0803306) 638221(0.167895)
1964441(0.495337) 319108(0.501848)
1964441(0.495337) 365868(0.56197)
847240(0.308096) 1104296(0.407577)
847240(0.308096) 1233341(0.403828)
683680(0.607525) 1339353(0.691831)
683680(0.607525) 1739295(0.74223)
1076216(0.588326) 1339353(0.691831)
1076216(0.588326) 1739295(0.74223)
143813(0.790976) 997740(0.936811)
490110(0.384669) 339083(0.50789)
578132(0.307036) 652328(0.346024)
578132(0.307036) 791332(0.448229)
578132(0.307036) 1923128(0.44044)
791332(0.448229) 456120(0.560409)
1923128(0.44044) 456120(0.560409)
456120(0.560409) 719736(0.690021)
1796920(0.056027) 1147143(0.180647)
40900(0.641636) 470458(0.783824)
40900(0.641636) 815889(0.803705)
40900(0.641636) 978192(0.785954)
470458(0.783824) 1646146(0.847183)
815889(0.803705) 1646146(0.847183)
978192(0.785954) 1646146(0.847183)
108351(0.0953401) 836786(0.245089)
482464(0.140154) 836786(0.245089)
1797686(0.783022) 89448(0.933277)
1797686(0.783022) 94271(0.923463)
1797686(0.783022) 1401547(0.908483)
952616(0.254163) 1078539(0.342242)
1179387(0.297341) 1078539(0.342242)
1428564(0.280323) 1078539(0.342242)
234631(0.640428) 640614(0.769925)
1351416(0.570381) 407683(0.706602)
685618(0.809362) 1992764(0.875816)
426213(0.621904) 24469(0.74479)
1471733(0.654889) 24469(0.74479)
1597838(0.280011) 591238(0.339912)
958491(0.45975) 697059(0.528083)
697896(0.633444) 1237852(0.729433)
1046920(0.648076) 1237852(0.729433)
1237852(0.729433) 981567(0.863419)
470093(0.283135) 1114564(0.388689)
1286745(0.310016) 218129(0.376749)
1961246(0.234034) 218129(0.376749)
509640(0.115251) 592841(0.218532)
509640(0.115251) 937893(0.230176)
752430(0.0937366) 592841(0.218532)
752430(0.0937366) 937893(0.230176)
812350(0.0895771) 592841(0.218532)
812350(0.0895771) 937893(0.230176)
1395796(0.152893) 592841(0.218532)
1395796(0.152893) 937893(0.230176)
592841(0.218532) 891280(0.380045)
937893(0.230176) 891280(0.380045)
102252(0.0815418) 338461(0.176296)
102252(0.0815418) 1166112(0.228969)
102252(0.0815418) 1351488(0.202605)
152930(0.161483) 338461(0.176296)
152930(0.161483) 1166112(0.228969)
152930(0.161483) 1351488(0.202605)
828800(0.809073) 133739(0.887695)
828800(0.809073) 307601(0.882364)
828800(0.809073) 665728(0.916574)
1625845(0.76524) 133739(0.887695)
1625845(0.76524) 307601(0.882364)
1625845(0.76524) 665728(0.916574)
910082(0.294363) 734158(0.416058)
910082(0.294363) 1509609(0.341919)
98946(0.740866) 1251192(0.887978)
1542271(0.277396) 783194(0.373683)
1910042(0.58683) 1994818(0.723347)
1994818(0.723347) 499361(0.884056)
144981(0.130553) 1804048(0.204821)
1987166(0.623944) 1786177(0.675428)
302471(0.0842533) 1051945(0.210482)
1051945(0.210482) 1297468(0.364254)
1502264(0.327032) 1297468(0.364254)
973769(0.577799) 144986(0.668551)
1576869(0.157768) 220891(0.284404)
1576869(0.157768) 515639(0.299892)
1370520(0.0988903) 1626848(0.235339)
1626848(0.235339) 1072882(0.37521)
1626848(0.235339) 1936452(0.336623)
342887(0.630381) 627636(0.678018)
1253223(0.292667) 1520393(0.342147)
675649(0.773603) 1741219(0.912814)
262527(0.283138) 1300724(0.373363)
262527(0.283138) 1983802(0.37836)
457557(0.599057) 1395342(0.701438)
901716(0.638437) 1395342(0.701438)
226345(0.159543) 846002(0.234846)
408116(0.119087) 846002(0.234846)
1548739(0.133386) 846002(0.234846)
1852995(0.118997) 846002(0.234846)
846002(0.234846) 1184744(0.364644)
49975(0.0524668) 178807(0.181022)
838133(0.0500273) 178807(0.181022)
231570(0.631196) 346724(0.672517)
853309(0.419132) 1110331(0.553834)
1110331(0.553834) 1760829(0.707521)
123305(0.108589) 437934(0.254321)
123305(0.108589) 1620061(0.263419)
613182(0.129869) 437934(0.254321)
613182(0.129869) 1620061(0.263419)
1183856(0.143792) 437934(0.254321)
1183856(0.143792) 1620061(0.263419)
437934(0.254321) 1482743(0.34362)
1620061(0.263419) 1482743(0.34362)
1171805(0.103711) 1039922(0.23545)
1039922(0.23545) 371123(0.356073)
827310(0.816812) 1186350(0.857007)
1655888(0.770413) 1186350(0.857007)
606878(0.229128) 1098127(0.356696)
1566449(0.646021) 431318(0.803532)
431318(0.803532) 1629799(0.842415)
1000380(0.16106) 934731(0.223931)
1669423(0.133975) 934731(0.223931)
934731(0.223931) 1277920(0.364017)
1538294(0.603634) 1258158(0.723718)
1258158(0.723718) 1452276(0.868441)
101782(0.276524) 106974(0.422776)
101782(0.276524) 1668649(0.373112)
1861190(0.272079) 106974(0.422776)
1861190(0.272079) 1668649(0.373112)
1942145(0.25235) 1668649(0.373112)
1885228(0.476275) 1691802(0.637254)
1691802(0.637254) 409004(0.700019)
1729437(0.662439) 409004(0.700019)
701429(0.527585) 619163(0.689203)
619163(0.689203) 490337(0.836838)
916649(0.63592) 1396443(0.739772)
840847(0.44747) 977953(0.55304)
840847(0.44747) 1502038(0.564412)
840847(0.44747) 1860547(0.580711)
264642(0.796899) 56069(0.905433)
264642(0.796899) 1104320(0.869163)
333108(0.424975) 709350(0.510675)
709350(0.510675) 28814(0.668303)
777827(0.589069) 28814(0.668303)
1990889(0.650324) 28814(0.668303)
836962(0.16073) 1759771(0.192444)
1218197(0.550519) 1480442(0.68108)
116291(0.639582) 1799180(0.686007)
1229672(0.651628) 1799180(0.686007)
1853838(0.562117) 1799180(0.686007)
1201560(0.821577) 1875819(0.980844)
1584924(0.142169) 443647(0.253217)
1584924(0.142169) 1077365(0.19238)
416973(0.632754) 575080(0.742051)
1282644(0.59961) 575080(0.742051)
1330229(0.301754) 45261(0.45687)
597135(0.166076) 606874(0.28104)
1787818(0.158903) 606874(0.28104)
606874(0.28104) 1108344(0.402137)
433992(0.806055) 211203(0.95575)
155539(0.0522789) 1291592(0.184624)
1569172(0.11049) 1291592(0.184624)
967829(0.400179) 1525346(0.562213)
967829(0.400179) 1898599(0.560297)
202793(0.646519) 1391963(0.789816)
1391963(0.789816) 1092522(0.858154)
118047(0.297125) 70203(0.37979)
48513(0.81814) 1093986(0.916564)
117425(0.210149) 392732(0.366397)
83293(0.62478) 1995210(0.77348)
673708(0.643079) 1995210(0.77348)
1680605(0.825105) 192030(0.91568)
1995210(0.77348) 192030(0.91568)
1140975(0.206498) 160093(0.354957)
1595837(0.26721) 160093(0.354957)
1595837(0.26721) 1661335(0.40388)
1546562(0.806749) 749797(0.899041)
1546562(0.806749) 1994973(0.888065)
1354677(0.286583) 878612(0.348254)
1354677(0.286583) 1646190(0.413465)
1952318(0.109808) 889417(0.184915)
889417(0.184915) 1958455(0.338879)
1981522(0.472832) 647684(0.508816)
950426(0.640447) 240638(0.718346)
950426(0.640447) 783916(0.773789)
783916(0.773789) 1939049(0.888559)
209(0.290835) 614090(0.421371)
209(0.290835) 1272457(0.360967)
1252342(0.265307) 614090(0.421371)
1252342(0.265307) 1272457(0.360967)
539592(0.315017) 218011(0.335665)
539592(0.315017) 267791(0.420256)
539592(0.315017) 1393220(0.430204)
860387(0.763055) 827527(0.895037)
1840351(0.368964) 1486685(0.509608)
1128476(0.414205) 1394322(0.544412)
1128476(0.414205) 1568983(0.536679)
1662559(0.402954) 1394322(0.544412)
1662559(0.402954) 1568983(0.536679)
1394322(0.544412) 696560(0.706642)
1873622(0.613416) 126922(0.708302)
1873622(0.613416) 408441(0.7633)
875916(0.419122) 1340546(0.528846)
1388445(0.250743) 1184758(0.376707)
1214764(0.753187) 949315(0.908222)
1927800(0.777982) 949315(0.908222)
1739767(0.790173) 906903(0.8962)
1799134(0.295223) 850697(0.349508)
806185(0.602851) 886721(0.746844)
52243(0.13552) 141916(0.282013)
724504(0.665468) 983208(0.696509)
724504(0.665468) 1037734(0.760547)
830930(0.628282) 983208(0.696509)
830930(0.628282) 1037734(0.760547)
1968489(0.6119) 983208(0.696509)
1968489(0.6119) 1037734(0.760547)
1037734(0.760547) 135065(0.865795)
1037734(0.760547) 238545(0.862199)
634296(0.256474) 1822605(0.38704)
1822605(0.38704) 1754651(0.534976)
1663534(0.769051) 294448(0.834035)
1289521(0.408807) 1016901(0.510922)
1289521(0.408807) 1111020(0.570979)
1111020(0.570979) 283437(0.716154)
412009(0.383699) 800868(0.545288)
795373(0.450601) 800868(0.545288)
795373(0.450601) 1130414(0.594329)
350647(0.665233) 1460092(0.738114)
1130414(0.594329) 1460092(0.738114)
563615(0.0698656) 102506(0.221136)
663843(0.120074) 1234953(0.279619)
663843(0.120074) 1794667(0.1987)
1013989(0.106112) 1794667(0.1987)
1234953(0.279619) 697603(0.40725)
1234953(0.279619) 1374531(0.416228)
1938004(0.811564) 382726(0.931506)
1938004(0.811564) 1297610(0.863491)
1938004(0.811564) 1470024(0.94542)
1696672(0.653471) 1994843(0.810699)
1170244(0.636657) 629519(0.795304)
629519(0.795304) 1814867(0.850821)
1811471(0.808435) 1814867(0.850821)
820374(0.76703) 503685(0.89672)
507246(0.409035) 261687(0.514079)
261687(0.514079) 1216332(0.675208)
1440588(0.642381) 1129130(0.71106)
1440588(0.642381) 1216332(0.675208)
1440588(0.642381) 1587631(0.687824)
1129130(0.71106) 1288812(0.854814)
1297667(0.832649) 1702733(0.979348)
395035(0.483543) 577395(0.54345)
395035(0.483543) 1056009(0.512886)
1659705(0.454941) 577395(0.54345)
1659705(0.454941) 1056009(0.512886)
577395(0.54345) 967884(0.682884)
1540033(0.651365) 967884(0.682884)
310403(0.477743) 1231941(0.59335)
1231941(0.59335) 1990393(0.669047)
1531995(0.792152) 1796790(0.906754)
1156629(0.146072) 665246(0.201997)
1797394(0.376408) 1202406(0.522207)
1941214(0.78115) 1831354(0.942065)
467382(0.460824) 1118699(0.553792)
916163(0.440752) 1118699(0.553792)
1861121(0.819502) 530186(0.920028)
1861121(0.819502) 1709530(0.852078)
737122(0.290211) 780684(0.404125)
737122(0.290211) 1153847(0.376124)
1930624(0.78762) 276389(0.845285)
1930624(0.78762) 1418629(0.890214)
1930624(0.78762) 1500674(0.940197)
1930624(0.78762) 1567089(0.949368)
250421(0.15571) 1980019(0.249776)
1667210(0.472579) 296975(0.632639)
1777422(0.318164) 1310477(0.404094)
685611(0.297755) 113568(0.441739)
685611(0.297755) 1178665(0.334462)
107265(0.137672) 766846(0.211548)
131720(0.0907234) 766846(0.211548)
802341(0.118572) 766846(0.211548)
359275(0.302795) 1600509(0.369178)
766846(0.211548) 1600509(0.369178)
1610437(0.619006) 998648(0.706644)
284958(0.576099) 134737(0.698396)
284958(0.576099) 1161226(0.687311)
134737(0.698396) 1103108(0.836349)
134737(0.698396) 1371357(0.837021)
1161226(0.687311) 1103108(0.836349)
1161226(0.687311) 1371357(0.837021)
1542222(0.771311) 1103108(0.836349)
1542222(0.771311) 1371357(0.837021)
660274(0.819013) 1488684(0.878535)
660274(0.819013) 1730839(0.888219)
365153(0.158445) 1505299(0.21428)
1699489(0.0616933) 1505299(0.21428)
1505299(0.21428) 1786039(0.360071)
656147(0.332789) 314175(0.421739)
656147(0.332789) 1741421(0.477342)
860809(0.291483) 314175(0.421739)
423453(0.480002) 300591(0.627611)
423453(0.480002) 1336920(0.617939)
441702(0.830042) 706853(0.902793)
245153(0.580798) 96412(0.699863)
1528397(0.648909) 96412(0.699863)
96412(0.699863) 507272(0.85263)
96412(0.699863) 832809(0.841278)
156423(0.128896) 1971017(0.215246)
691261(0.486217) 171166(0.515852)
1803267(0.471702) 171166(0.515852)
211866(0.747127) 926260(0.876879)
878583(0.808322) 926260(0.876879)
618256(0.0714869) 339758(0.219869)
618256(0.0714869) 807008(0.224154)
1217076(0.0765244) 339758(0.219869)
1217076(0.0765244) 807008(0.224154)
1513130(0.0578618) 339758(0.219869)
496667(0.4436) 699016(0.571728)
496667(0.4436) 748246(0.544659)
699016(0.571728) 556940(0.699832)
699016(0.571728) 854519(0.677543)
748246(0.544659) 556940(0.699832)
748246(0.544659) 854519(0.677543)
1270737(0.635072) 556940(0.699832)
1270737(0.635072) 854519(0.677543)
1972912(0.331253) 630935(0.481908)
1972912(0.331253) 808622(0.36538)
630935(0.481908) 470684(0.505474)
808622(0.36538) 470684(0.505474)
509985(0.800228) 480753(0.903081)
631827(0.751601) 480753(0.903081)
473055(0.0757443) 397573(0.211683)
381923(0.814897) 824019(0.949357)
1757193(0.451754) 455850(0.609642)
455850(0.609642) 586280(0.726652)
1206215(0.301614) 1626700(0.343268)
540434(0.0710061) 311603(0.228077)
1782702(0.138786) 311603(0.228077)
293882(0.816817) 1590573(0.962697)
1287502(0.484483) 50795(0.556748)
50795(0.556748) 1691886(0.718167)
588616(0.637971) 1217615(0.777032)
588616(0.637971) 1736062(0.744815)
87872(0.808055) 141648(0.927438)
1217615(0.777032) 141648(0.927438)
476821(0.158178) 645977(0.192354)
476821(0.158178) 765568(0.174444)
1068984(0.299429) 595906(0.427044)
1306192(0.330111) 595906(0.427044)
595906(0.427044) 1909464(0.519017)
162557(0.122603) 1471367(0.167517)
312011(0.386727) 803932(0.535764)
800978(0.29029) 797924(0.33437)
800978(0.29029) 1886727(0.34383)
916059(0.116513) 985744(0.205909)
1247950(0.579201) 558457(0.732143)
1820881(0.829601) 43854(0.928576)
1930964(0.793077) 43854(0.928576)
1961425(0.6555) 1412202(0.761034)
578909(0.260902) 595618(0.347097)
1322858(0.499644) 1540730(0.621408)
1540730(0.621408) 650998(0.728598)
969145(0.829047) 422112(0.920407)
969145(0.829047) 1653952(0.911799)
211545(0.306834) 855898(0.462261)
824948(0.31228) 855898(0.462261)
855898(0.462261) 925711(0.548439)
1010637(0.304999) 475001(0.43444)
1010637(0.304999) 1262229(0.392904)
1675260(0.30295) 475001(0.43444)
1675260(0.30295) 1262229(0.392904)
510051(0.292794) 738484(0.399937)
1584606(0.157052) 1155900(0.233073)
1155900(0.233073) 1315857(0.360616)
1595289(0.465014) 1052490(0.612964)
1052490(0.612964) 1392575(0.72528)
951498(0.304313) 225365(0.356024)
951498(0.304313) 327094(0.333856)
951498(0.304313) 336809(0.388393)
951498(0.304313) 617370(0.465712)
1913210(0.300944) 225365(0.356024)
1913210(0.300944) 327094(0.333856)
1913210(0.300944) 336809(0.388393)
617370(0.465712) 1601589(0.598263)
1601589(0.598263) 211948(0.702661)
172602(0.0709797) 1622842(0.216897)
1913790(0.449106) 119771(0.540721)
1913790(0.449106) 1964484(0.537121)
1447257(0.827481) 19458(0.887217)
1097149(0.474546) 636939(0.627686)
6147(0.633558) 923446(0.721237)
590028(0.817175) 675352(0.885658)
590028(0.817175) 1053725(0.838863)
923446(0.721237) 1053725(0.838863)
168690(0.472535) 752421(0.550293)
168690(0.472535) 1035589(0.606881)
669755(0.480107) 752421(0.550293)
669755(0.480107) 1035589(0.606881)
2252(0.443058) 925972(0.568425)
1038770(0.750612) 132476(0.834931)
279149(0.281027) 1148719(0.383726)
275083(0.801222) 404614(0.945959)
275083(0.801222) 1623969(0.856526)
359597(0.759913) 1623969(0.856526)
1752277(0.283107) 965944(0.434599)
699682(0.762264) 1856652(0.879226)
825383(0.725417) 1856652(0.879226)
428098(0.10919) 563175(0.222301)
1643125(0.655127) 725752(0.678524)
196017(0.817578) 767403(0.907838)
1510321(0.322983) 63113(0.382532)
256679(0.594796) 1129852(0.696678)
52969(0.737442) 1591911(0.84487)
277661(0.754384) 1591911(0.84487)
93250(0.68902) 1130841(0.84951)
376344(0.757208) 1130841(0.84951)
376344(0.757208) 1432544(0.910919)
736812(0.796046) 375232(0.917112)
736812(0.796046) 1989989(0.953857)
385528(0.490832) 1404384(0.535209)
1659204(0.402483) 1404384(0.535209)
1659277(0.407394) 1404384(0.535209)
1866067(0.155541) 410796(0.222324)
1866067(0.155541) 959818(0.214573)
1866067(0.155541) 1913792(0.315054)
1913792(0.315054) 1427466(0.456661)
1427466(0.456661) 965022(0.60005)
965022(0.60005) 711448(0.71809)
1141599(0.310501) 312509(0.339048)
1593321(0.460015) 544810(0.613406)
1290562(0.108704) 756572(0.166901)
1651973(0.329105) 1669075(0.407076)
1651973(0.329105) 1910990(0.391314)
1244474(0.16002) 128309(0.246606)
1244474(0.16002) 254152(0.200941)
1244474(0.16002) 1671772(0.243738)
128309(0.246606) 691427(0.404558)
1671772(0.243738) 691427(0.404558)
1613075(0.826277) 1196434(0.870958)
515454(0.449825) 237104(0.551303)
237104(0.551303) 1742520(0.698258)
1081867(0.166539) 377824(0.249561)
1081867(0.166539) 495698(0.171106)
47632(0.0791383) 1839412(0.208111)
214215(0.637134) 1579993(0.707308)
1722307(0.625522) 1579993(0.707308)
1490173(0.289163) 437935(0.451533)
437935(0.451533) 1572445(0.559506)
1572445(0.559506) 839602(0.701743)
883230(0.287783) 754825(0.427986)
883230(0.287783) 913816(0.364504)
989179(0.328414) 754825(0.427986)
989179(0.328414) 913816(0.364504)
1313886(0.319395) 903059(0.477296)
903059(0.477296) 1685728(0.557516)
999211(0.640629) 169021(0.69275)
1685728(0.557516) 169021(0.69275)
702043(0.293472) 1500061(0.425681)
1500061(0.425681) 207755(0.564011)
1500061(0.425681) 350991(0.557079)
1500061(0.425681) 558371(0.586309)
1500061(0.425681) 1923618(0.539413)
1831483(0.773552) 1200588(0.853849)
1600392(0.0683391) 88411(0.214106)
229879(0.805632) 528157(0.900185)
229879(0.805632) 1063369(0.904668)
52047(0.018261) 158141(0.174219)
131728(0.0518656) 158141(0.174219)
30061(0.458262) 1406271(0.519692)
1391163(0.805651) 294941(0.858192)
1391163(0.805651) 541198(0.882162)
1391163(0.805651) 1019223(0.910522)
1482740(0.655234) 1096977(0.69675)
1482740(0.655234) 1772158(0.767401)
789656(0.0986382) 1156766(0.244025)
1552642(0.494579) 529022(0.643057)
1453939(0.492422) 1311032(0.566531)
1724138(0.45342) 1311032(0.566531)
1749064(0.662567) 948613(0.733772)
1749064(0.662567) 1096778(0.748175)
69394(0.294678) 798723(0.435356)
1320218(0.719211) 822302(0.850195)
1330809(0.755985) 822302(0.850195)
1352512(0.586887) 632463(0.743638)
614254(0.620364) 983859(0.697623)
1166272(0.572223) 983859(0.697623)
156551(0.267345) 510963(0.385162)
1015680(0.270851) 510963(0.385162)
1040366(0.045727) 1157030(0.193415)
1157030(0.193415) 1079502(0.335098)
1587256(0.488546) 136516(0.501061)
1587256(0.488546) 573439(0.615814)
1188510(0.302293) 1049805(0.420443)
1049805(0.420443) 1670251(0.521454)
708385(0.794505) 1504678(0.890696)
500071(0.149366) 390902(0.281047)
678280(0.146196) 390902(0.281047)
698460(0.45913) 694458(0.586535)
698460(0.45913) 1297502(0.562616)
1182201(0.474132) 694458(0.586535)
1182201(0.474132) 1297502(0.562616)
1541923(0.311806) 610747(0.38428)
1541923(0.311806) 1410428(0.409775)
610747(0.38428) 745746(0.525706)
1410428(0.409775) 745746(0.525706)
595117(0.155688) 463740(0.213393)
595117(0.155688) 1115771(0.202806)
1323282(0.162248) 463740(0.213393)
1323282(0.162248) 1115771(0.202806)
1403591(0.161773) 463740(0.213393)
1403591(0.161773) 1115771(0.202806)
463740(0.213393) 1952155(0.361546)
1115771(0.202806) 1952155(0.361546)
116529(0.492785) 834110(0.563188)
116529(0.492785) 1938251(0.54739)
1637017(0.482268) 834110(0.563188)
1637017(0.482268) 1938251(0.54739)
1193096(0.251359) 625375(0.347364)
1193096(0.251359) 1581649(0.350038)
1500561(0.473656) 202244(0.560175)
1500561(0.473656) 375250(0.525042)
1500561(0.473656) 1689541(0.563097)
1500561(0.473656) 1773635(0.58915)
202244(0.560175) 683071(0.673246)
375250(0.525042) 683071(0.673246)
1689541(0.563097) 683071(0.673246)
1773635(0.58915) 683071(0.673246)
1994428(0.166406) 1240361(0.256404)
474007(0.6341) 389417(0.699965)
389417(0.699965) 40832(0.83936)
1414729(0.317759) 668051(0.352255)
1414729(0.317759) 722106(0.411838)
722106(0.411838) 221391(0.515253)
1058355(0.412406) 487190(0.535761)
1733351(0.613458) 698811(0.712692)
1733351(0.613458) 703745(0.722756)
84462(0.388993) 1731013(0.505615)
182721(0.486462) 929113(0.585593)
182721(0.486462) 1731013(0.505615)
545312(0.442645) 644348(0.529363)
545312(0.442645) 882549(0.513959)
1416893(0.476078) 644348(0.529363)
1416893(0.476078) 882549(0.513959)
687820(0.783504) 672371(0.890295)
687820(0.783504) 1656803(0.84513)
1203123(0.735742) 672371(0.890295)
1203123(0.735742) 1656803(0.84513)
424250(0.771633) 1900668(0.854252)
1552049(0.74355) 1900668(0.854252)
250060(0.152903) 1662694(0.27152)
657557(0.496967) 1614235(0.553753)
55789(0.288349) 114835(0.43563)
1539982(0.650534) 458008(0.728003)
1539982(0.650534) 754111(0.802301)
458008(0.728003) 1010292(0.878843)
754111(0.802301) 1010292(0.878843)
674113(0.162213) 657395(0.252369)
674113(0.162213) 1390011(0.280879)
1001780(0.0940548) 657395(0.252369)
1626053(0.0954614) 657395(0.252369)
657395(0.252369) 15424(0.344146)
657395(0.252369) 1199611(0.350879)
1390011(0.280879) 15424(0.344146)
1390011(0.280879) 1199611(0.350879)
922578(0.153917) 555601(0.20073)
66506(0.804022) 1542521(0.837368)
411588(0.0802543) 1259187(0.192102)
765954(0.0836857) 1259187(0.192102)
1943244(0.112366) 1259187(0.192102)
1293386(0.816619) 1780423(0.867039)
463017(0.307638) 1160996(0.464164)
119351(0.0888127) 954691(0.178977)
394012(0.0687177) 954691(0.178977)
693072(0.0172559) 954691(0.178977)
397208(0.586192) 1578556(0.721704)
1802997(0.605138) 1578556(0.721704)
1226191(0.792437) 1392650(0.857172)
1226191(0.792437) 1449234(0.881713)
1578556(0.721704) 1392650(0.857172)
1578556(0.721704) 1449234(0.881713)
1547552(0.661298) 411550(0.672457)
1547552(0.661298) 1967123(0.756609)
1577748(0.612752) 411550(0.672457)
1577748(0.612752) 1967123(0.756609)
1817080(0.653751) 411550(0.672457)
1817080(0.653751) 1967123(0.756609)
1967123(0.756609) 480933(0.880682)
1473733(0.158483) 575453(0.221021)
453019(0.83123) 1245171(0.972283)
494331(0.271287) 579125(0.385399)
1658304(0.236474) 579125(0.385399)
100113(0.458037) 1237963(0.56036)
1165619(0.651919) 1144086(0.681045)
1165619(0.651919) 1565836(0.683032)
1237963(0.56036) 1144086(0.681045)
1237963(0.56036) 1565836(0.683032)
1144761(0.107132) 1431859(0.190973)
1035300(0.109858) 1224649(0.192702)
276682(0.768369) 135964(0.861888)
245443(0.132047) 770515(0.203873)
994652(0.103693) 770515(0.203873)
528665(0.264522) 732687(0.389996)
539941(0.294319) 732687(0.389996)
368528(0.141253) 1590380(0.205207)
258928(0.759599) 1863049(0.851052)
345326(0.793245) 1863049(0.851052)
1984556(0.75585) 1863049(0.851052)
1152019(0.311825) 639300(0.469762)
28563(0.438558) 1203811(0.589486)
248086(0.454669) 1203811(0.589486)
645541(0.145772) 1020430(0.256724)
645541(0.145772) 1582026(0.249909)
1020430(0.256724) 91374(0.412089)
1582026(0.249909) 91374(0.412089)
1289556(0.323227) 293597(0.47566)
293597(0.47566) 45761(0.588043)
697913(0.495839) 45761(0.588043)
439668(0.323096) 252477(0.481079)
252477(0.481079) 286225(0.634056)
252477(0.481079) 1043049(0.513229)
252477(0.481079) 1800583(0.53384)
286225(0.634056) 1511041(0.747482)
1356254(0.754206) 397578(0.869199)
255933(0.160582) 1596536(0.290989)
574650(0.287588) 488998(0.402967)
599160(0.641678) 249867(0.742069)
249867(0.742069) 684377(0.844363)
620213(0.457119) 1555703(0.589644)
1555703(0.589644) 145340(0.722679)
1419399(0.596834) 1249252(0.688764)
660248(0.781076) 127190(0.938412)
660248(0.781076) 222823(0.913438)
899781(0.286153) 1786528(0.350875)
232806(0.789618) 438591(0.918736)
571336(0.787975) 438591(0.918736)
1428945(0.419985) 633798(0.51728)
1428945(0.419985) 1966550(0.55959)
232106(0.800719) 633131(0.922546)
1401687(0.476863) 688476(0.501835)
1442365(0.35249) 688476(0.501835)
957480(0.238408) 168911(0.342795)
418514(0.480201) 458991(0.580343)
1816992(0.146378) 367952(0.274155)
1816992(0.146378) 453371(0.209246)
367952(0.274155) 1356016(0.351822)
453371(0.209246) 1356016(0.351822)
950147(0.245694) 48467(0.400708)
950147(0.245694) 999018(0.399964)
1566858(0.241454) 48467(0.400708)
1566858(0.241454) 999018(0.399964)
1774464(0.759453) 1597266(0.900306)
725885(0.155222) 173220(0.260399)
1505078(0.226274) 1675296(0.356971)
1299560(0.112512) 1265207(0.198378)
1299560(0.112512) 1812802(0.263851)
1701758(0.0517619) 1265207(0.198378)
1265207(0.198378) 106453(0.360679)
1265207(0.198378) 1523206(0.33732)
1812802(0.263851) 106453(0.360679)
1812802(0.263851) 1523206(0.33732)
225198(0.722993) 1485319(0.840937)
742085(0.830573) 1485319(0.840937)
208032(0.674859) 59410(0.835608)
19220(0.785927) 980761(0.915444)
456286(0.809194) 1312775(0.928989)
1490419(0.244975) 577195(0.333715)
1224257(0.15279) 18088(0.249902)
1224257(0.15279) 163517(0.274262)
1224257(0.15279) 1815069(0.263052)
18088(0.249902) 1102475(0.343662)
18088(0.249902) 1806769(0.399931)
18088(0.249902) 1850880(0.336842)
163517(0.274262) 1102475(0.343662)
163517(0.274262) 1806769(0.399931)
163517(0.274262) 1850880(0.336842)
1815069(0.263052) 1102475(0.343662)
1815069(0.263052) 1806769(0.399931)
1815069(0.263052) 1850880(0.336842)
1806769(0.399931) 1724573(0.511763)
504320(0.276691) 1398399(0.384282)
1774584(0.497573) 287434(0.657709)
287434(0.657709) 521686(0.679975)
507398(0.498324) 1777286(0.638029)
507398(0.498324) 1871408(0.615859)
1579780(0.12128) 832923(0.237618)
1579780(0.12128) 1388969(0.234631)
791496(0.661503) 1699278(0.790998)
775631(0.408137) 1609919(0.529083)
837296(0.490351) 1609919(0.529083)
707776(0.726396) 201219(0.843084)
1134954(0.790888) 201219(0.843084)
690424(0.783565) 65682(0.871062)
690424(0.783565) 767595(0.874264)
690424(0.783565) 953103(0.927504)
1039568(0.822972) 65682(0.871062)
1039568(0.822972) 767595(0.874264)
1039568(0.822972) 953103(0.927504)
